idDeputadoAutor,idProposicao,tipoAutor,proponente
220559.0,2461852,Deputado(a),1
220559.0,2461851,Deputado(a),1
204462.0,2461850,Deputado(a),1
204462.0,2461849,Deputado(a),1
220559.0,2461848,Deputado(a),1
229585.0,2461847,Deputado(a),1
220559.0,2461846,Deputado(a),1
204462.0,2461845,Deputado(a),1
220559.0,2461844,Deputado(a),1
204462.0,2461843,Deputado(a),1
104552.0,2461842,Deputado(a),1
220559.0,2461841,Deputado(a),1
220695.0,2461840,Deputado(a),1
220695.0,2461839,Deputado(a),1
220559.0,2461838,Deputado(a),1
204491.0,2461837,Deputado(a),1
220559.0,2461836,Deputado(a),1
220559.0,2461835,Deputado(a),1
204491.0,2461834,Deputado(a),1
220559.0,2461833,Deputado(a),1
220706.0,2461832,Deputado(a),1
220559.0,2461831,Deputado(a),1
220695.0,2461830,Deputado(a),1
220559.0,2461829,Deputado(a),1
220695.0,2461828,Deputado(a),1
220695.0,2461827,Deputado(a),1
220695.0,2461826,Deputado(a),1
204462.0,2461825,Deputado(a),1
204462.0,2461824,Deputado(a),1
204462.0,2461823,Deputado(a),1
204462.0,2461822,Deputado(a),1
204462.0,2461821,Deputado(a),1
204462.0,2461820,Deputado(a),1
204462.0,2461819,Deputado(a),1
204462.0,2461818,Deputado(a),1
204462.0,2461817,Deputado(a),1
204462.0,2461816,Deputado(a),1
220559.0,2461815,Deputado(a),1
220559.0,2461814,Deputado(a),1
204462.0,2461813,Deputado(a),1
220559.0,2461812,Deputado(a),1
220559.0,2461811,Deputado(a),1
220645.0,2461810,Deputado(a),1
220615.0,2461810,Deputado(a),1
204535.0,2461810,Deputado(a),1
220645.0,2461809,Deputado(a),1
220615.0,2461809,Deputado(a),1
204535.0,2461809,Deputado(a),1
220559.0,2461808,Deputado(a),1
220559.0,2461807,Deputado(a),1
74856.0,2461806,Deputado(a),1
220645.0,2461805,Deputado(a),1
220615.0,2461805,Deputado(a),1
204535.0,2461805,Deputado(a),1
74856.0,2461804,Deputado(a),1
220645.0,2461803,Deputado(a),1
220615.0,2461803,Deputado(a),1
204535.0,2461803,Deputado(a),1
220559.0,2461802,Deputado(a),1
74856.0,2461801,Deputado(a),1
160598.0,2461800,Deputado(a),1
220559.0,2461799,Deputado(a),1
160598.0,2461798,Deputado(a),1
160598.0,2461796,Deputado(a),1
204462.0,2461789,Deputado(a),1
209787.0,2461788,Deputado(a),1
209787.0,2461787,Deputado(a),1
220559.0,2461786,Deputado(a),1
220559.0,2461785,Deputado(a),1
209787.0,2461784,Deputado(a),1
209787.0,2461783,Deputado(a),1
209787.0,2461782,Deputado(a),1
209787.0,2461780,Deputado(a),1
209787.0,2461779,Deputado(a),1
209787.0,2461778,Deputado(a),1
209787.0,2461777,Deputado(a),1
209787.0,2461776,Deputado(a),1
209787.0,2461774,Deputado(a),1
220656.0,2461773,Deputado(a),1
209787.0,2461772,Deputado(a),1
209787.0,2461771,Deputado(a),1
209787.0,2461770,Deputado(a),1
220559.0,2461769,Deputado(a),1
209787.0,2461768,Deputado(a),1
220559.0,2461767,Deputado(a),1
209787.0,2461766,Deputado(a),1
209787.0,2461765,Deputado(a),1
209787.0,2461764,Deputado(a),1
204398.0,2461763,Deputado(a),1
160548.0,2461762,Deputado(a),1
178835.0,2461761,Deputado(a),1
204504.0,2461760,Deputado(a),1
220554.0,2461759,Deputado(a),1
178993.0,2461758,Deputado(a),1
68720.0,2461757,Deputado(a),1
220559.0,2461756,Deputado(a),1
220559.0,2461755,Deputado(a),1
220559.0,2461754,Deputado(a),1
220559.0,2461753,Deputado(a),1
74856.0,2461752,Deputado(a),1
220559.0,2461751,Deputado(a),1
74856.0,2461750,Deputado(a),1
220559.0,2461749,Deputado(a),1
220559.0,2461748,Deputado(a),1
220559.0,2461747,Deputado(a),1
204535.0,2461746,Deputado(a),1
220559.0,2461745,Deputado(a),1
220559.0,2461744,Deputado(a),1
204535.0,2461743,Deputado(a),1
220559.0,2461742,Deputado(a),1
204535.0,2461741,Deputado(a),1
220559.0,2461740,Deputado(a),1
220668.0,2461739,Deputado(a),1
220571.0,2461737,Deputado(a),1
220571.0,2461736,Deputado(a),1
220615.0,2461735,Deputado(a),1
221148.0,2461734,Deputado(a),1
221148.0,2461733,Deputado(a),1
220659.0,2461732,Deputado(a),1
220659.0,2461731,Deputado(a),1
204541.0,2461724,Deputado(a),1
204541.0,2461723,Deputado(a),1
74057.0,2461717,Deputado(a),1
204480.0,2461706,Deputado(a),1
220543.0,2461703,Deputado(a),1
204480.0,2461702,Deputado(a),1
204479.0,2461701,Deputado(a),1
220543.0,2461700,Deputado(a),1
204536.0,2461699,Deputado(a),1
74041.0,2461698,Deputado(a),1
160548.0,2461697,Deputado(a),1
160548.0,2461696,Deputado(a),1
188097.0,2461695,Deputado(a),1
160548.0,2461694,Deputado(a),1
188097.0,2461693,Deputado(a),1
188097.0,2461692,Deputado(a),1
160548.0,2461691,Deputado(a),1
178986.0,2461688,Deputado(a),1
178986.0,2461687,Deputado(a),1
141450.0,2461684,Deputado(a),1
141450.0,2461683,Deputado(a),1
178986.0,2461680,Deputado(a),1
62881.0,2461679,Deputado(a),1
220605.0,2461678,Deputado(a),1
220607.0,2461678,Deputado(a),1
220695.0,2461678,Deputado(a),0
220677.0,2461678,Deputado(a),1
220631.0,2461678,Deputado(a),1
220706.0,2461678,Deputado(a),1
141516.0,2461678,Deputado(a),1
141398.0,2461678,Deputado(a),1
160600.0,2461678,Deputado(a),1
143632.0,2461678,Deputado(a),1
160640.0,2461678,Deputado(a),1
160758.0,2461678,Deputado(a),1
178876.0,2461678,Deputado(a),1
98057.0,2461678,Deputado(a),1
204508.0,2461678,Deputado(a),1
204517.0,2461678,Deputado(a),1
204573.0,2461678,Deputado(a),1
219585.0,2461677,Deputado(a),1
220543.0,2461676,Deputado(a),1
220700.0,2461675,Deputado(a),1
220700.0,2461673,Deputado(a),1
220648.0,2461672,Deputado(a),1
220543.0,2461671,Deputado(a),1
220576.0,2461670,Deputado(a),1
220630.0,2461668,Deputado(a),1
156190.0,2461665,Deputado(a),1
220699.0,2461664,Deputado(a),1
220700.0,2461663,Deputado(a),1
220700.0,2461661,Deputado(a),1
220700.0,2461660,Deputado(a),1
156190.0,2461658,Deputado(a),1
220700.0,2461657,Deputado(a),1
156190.0,2461656,Deputado(a),1
220700.0,2461655,Deputado(a),1
156190.0,2461653,Deputado(a),1
220558.0,2461650,Deputado(a),1
220558.0,2461649,Deputado(a),1
156190.0,2461648,Deputado(a),1
204526.0,2461647,Deputado(a),1
220558.0,2461646,Deputado(a),1
141555.0,2461645,Deputado(a),1
220558.0,2461642,Deputado(a),1
220558.0,2461635,Deputado(a),1
220668.0,2461634,Deputado(a),1
204374.0,2461629,Deputado(a),1
74856.0,2461628,Deputado(a),1
220546.0,2461627,Deputado(a),1
220691.0,2461626,Deputado(a),1
204536.0,2461625,Deputado(a),1
220559.0,2461624,Deputado(a),1
204536.0,2461623,Deputado(a),1
178933.0,2461622,Deputado(a),1
178933.0,2461621,Deputado(a),1
220586.0,2461620,Deputado(a),1
204528.0,2461619,Deputado(a),1
220586.0,2461618,Deputado(a),1
204416.0,2461617,Deputado(a),1
204528.0,2461616,Deputado(a),1
204528.0,2461615,Deputado(a),1
204528.0,2461614,Deputado(a),1
204528.0,2461613,Deputado(a),1
204528.0,2461611,Deputado(a),1
204528.0,2461605,Deputado(a),1
204492.0,2461604,Deputado(a),1
204492.0,2461602,Deputado(a),1
204528.0,2461601,Deputado(a),1
204528.0,2461597,Deputado(a),1
204528.0,2461593,Deputado(a),1
204528.0,2461589,Deputado(a),1
204528.0,2461586,Deputado(a),1
220701.0,2461585,Deputado(a),1
178933.0,2461580,Deputado(a),1
204492.0,2461578,Deputado(a),1
178933.0,2461576,Deputado(a),1
80815.0,2461575,Deputado(a),1
204526.0,2461573,Deputado(a),1
220598.0,2461571,Deputado(a),1
204535.0,2461571,Deputado(a),1
73531.0,2461571,Deputado(a),1
220598.0,2461568,Deputado(a),1
204535.0,2461568,Deputado(a),1
73531.0,2461568,Deputado(a),1
98057.0,2461567,Deputado(a),1
204472.0,2461566,Deputado(a),1
206018.0,2461565,Deputado(a),1
74171.0,2461565,Deputado(a),1
157130.0,2461565,Deputado(a),1
204535.0,2461565,Deputado(a),1
206018.0,2461564,Deputado(a),1
74171.0,2461564,Deputado(a),1
157130.0,2461564,Deputado(a),1
204535.0,2461564,Deputado(a),1
160598.0,2461562,Deputado(a),1
206018.0,2461561,Deputado(a),1
74171.0,2461561,Deputado(a),1
157130.0,2461561,Deputado(a),1
204535.0,2461561,Deputado(a),1
206018.0,2461560,Deputado(a),1
74171.0,2461560,Deputado(a),1
157130.0,2461560,Deputado(a),1
204535.0,2461560,Deputado(a),1
204526.0,2461559,Deputado(a),1
204497.0,2461558,Deputado(a),1
206018.0,2461557,Deputado(a),1
74171.0,2461557,Deputado(a),1
157130.0,2461557,Deputado(a),1
204535.0,2461557,Deputado(a),1
220554.0,2461556,Deputado(a),1
206018.0,2461555,Deputado(a),1
74171.0,2461555,Deputado(a),1
157130.0,2461555,Deputado(a),1
204535.0,2461555,Deputado(a),1
204472.0,2461554,Deputado(a),1
220554.0,2461553,Deputado(a),1
206018.0,2461552,Deputado(a),1
74171.0,2461552,Deputado(a),1
157130.0,2461552,Deputado(a),1
204535.0,2461552,Deputado(a),1
204406.0,2461551,Deputado(a),1
74856.0,2461548,Deputado(a),1
74060.0,2461547,Deputado(a),1
220554.0,2461546,Deputado(a),1
74856.0,2461545,Deputado(a),1
204497.0,2461544,Deputado(a),1
74856.0,2461543,Deputado(a),1
206018.0,2461542,Deputado(a),1
74171.0,2461542,Deputado(a),1
157130.0,2461542,Deputado(a),1
204535.0,2461542,Deputado(a),1
74856.0,2461541,Deputado(a),1
204406.0,2461540,Deputado(a),1
220532.0,2461539,Deputado(a),1
204406.0,2461538,Deputado(a),1
74856.0,2461537,Deputado(a),1
74856.0,2461536,Deputado(a),1
204406.0,2461535,Deputado(a),1
204485.0,2461531,Deputado(a),1
220695.0,2461527,Deputado(a),1
220695.0,2461525,Deputado(a),1
220670.0,2461524,Deputado(a),1
220670.0,2461523,Deputado(a),1
160598.0,2461521,Deputado(a),1
74848.0,2461520,Deputado(a),1
88256.0,2461519,Deputado(a),1
74057.0,2461511,Deputado(a),1
220576.0,2461509,Deputado(a),1
220576.0,2461507,Deputado(a),1
204422.0,2461506,Deputado(a),1
74060.0,2461505,Deputado(a),1
220694.0,2461504,Deputado(a),1
178946.0,2461503,Deputado(a),1
178954.0,2461502,Deputado(a),1
178871.0,2461501,Deputado(a),1
178871.0,2461500,Deputado(a),1
178946.0,2461499,Deputado(a),1
178871.0,2461498,Deputado(a),1
178946.0,2461497,Deputado(a),1
74856.0,2461496,Deputado(a),1
74856.0,2461495,Deputado(a),1
74856.0,2461494,Deputado(a),1
204491.0,2461493,Deputado(a),1
74856.0,2461492,Deputado(a),1
178954.0,2461488,Deputado(a),1
204488.0,2461487,Deputado(a),1
98057.0,2461486,Deputado(a),1
178910.0,2461485,Deputado(a),1
74856.0,2461484,Deputado(a),1
220618.0,2461483,Deputado(a),1
178946.0,2461482,Deputado(a),1
178946.0,2461481,Deputado(a),1
220566.0,2461480,Deputado(a),1
74856.0,2461479,Deputado(a),1
220578.0,2461478,Deputado(a),1
220571.0,2461477,Deputado(a),1
220618.0,2461476,Deputado(a),1
220571.0,2461475,Deputado(a),1
220668.0,2461474,Deputado(a),1
204536.0,2461473,Deputado(a),1
204390.0,2461471,Deputado(a),1
178946.0,2461470,Deputado(a),1
220533.0,2461467,Deputado(a),1
220533.0,2461466,Deputado(a),1
204491.0,2461465,Deputado(a),1
204572.0,2461464,Deputado(a),1
204491.0,2461463,Deputado(a),1
204572.0,2461462,Deputado(a),1
204572.0,2461461,Deputado(a),1
220543.0,2461460,Deputado(a),1
219585.0,2461459,Deputado(a),1
219585.0,2461458,Deputado(a),1
178929.0,2461457,Deputado(a),1
178929.0,2461454,Deputado(a),1
204504.0,2461453,Deputado(a),1
220577.0,2461452,Deputado(a),1
220543.0,2461449,Deputado(a),1
74253.0,2461447,Deputado(a),1
220595.0,2461444,Deputado(a),1
220595.0,2461443,Deputado(a),1
74856.0,2461442,Deputado(a),1
204533.0,2461440,Deputado(a),1
160629.0,2461439,Deputado(a),1
178854.0,2461439,Deputado(a),0
178937.0,2461439,Deputado(a),0
204436.0,2461439,Deputado(a),0
220648.0,2461438,Deputado(a),1
74253.0,2461437,Deputado(a),1
204557.0,2461436,Deputado(a),1
220533.0,2461435,Deputado(a),1
220533.0,2461434,Deputado(a),1
220603.0,2461433,Deputado(a),1
220682.0,2461429,Deputado(a),1
220547.0,2461428,Deputado(a),1
220682.0,2461427,Deputado(a),1
220618.0,2461423,Deputado(a),1
204557.0,2461417,Deputado(a),1
220686.0,2461416,Deputado(a),1
220623.0,2461416,Deputado(a),1
220667.0,2461416,Deputado(a),1
220715.0,2461416,Deputado(a),1
204534.0,2461416,Deputado(a),1
74856.0,2461415,Deputado(a),1
220551.0,2461415,Deputado(a),0
220536.0,2461415,Deputado(a),0
220570.0,2461415,Deputado(a),0
220561.0,2461415,Deputado(a),0
220658.0,2461415,Deputado(a),0
180214.0,2461415,Deputado(a),0
74084.0,2461415,Deputado(a),0
74273.0,2461415,Deputado(a),0
143632.0,2461415,Deputado(a),1
160629.0,2461415,Deputado(a),0
178854.0,2461415,Deputado(a),0
178937.0,2461415,Deputado(a),0
178943.0,2461415,Deputado(a),0
204436.0,2461415,Deputado(a),0
204557.0,2461415,Deputado(a),0
204511.0,2461415,Deputado(a),0
204573.0,2461415,Deputado(a),0
205865.0,2461415,Deputado(a),0
220671.0,2461414,Deputado(a),1
220671.0,2461413,Deputado(a),1
220689.0,2461412,Deputado(a),1
204563.0,2461412,Deputado(a),1
228941.0,2461411,Deputado(a),1
220615.0,2461410,Deputado(a),1
228941.0,2461409,Deputado(a),1
228941.0,2461408,Deputado(a),1
204557.0,2461407,Deputado(a),1
220615.0,2461406,Deputado(a),1
204557.0,2461405,Deputado(a),1
220715.0,2461404,Deputado(a),1
74856.0,2461402,Deputado(a),1
220556.0,2461402,Deputado(a),1
220686.0,2461402,Deputado(a),1
91228.0,2461402,Deputado(a),1
220536.0,2461402,Deputado(a),1
220629.0,2461402,Deputado(a),1
220667.0,2461402,Deputado(a),1
220668.0,2461402,Deputado(a),1
220586.0,2461402,Deputado(a),1
74858.0,2461402,Deputado(a),1
74171.0,2461402,Deputado(a),1
74160.0,2461402,Deputado(a),1
74041.0,2461402,Deputado(a),1
160575.0,2461402,Deputado(a),1
178835.0,2461402,Deputado(a),1
178873.0,2461402,Deputado(a),1
178887.0,2461402,Deputado(a),1
191923.0,2461402,Deputado(a),1
157130.0,2461402,Deputado(a),1
198783.0,2461402,Deputado(a),1
204426.0,2461402,Deputado(a),1
204566.0,2461402,Deputado(a),1
204534.0,2461402,Deputado(a),1
204535.0,2461402,Deputado(a),1
204541.0,2461402,Deputado(a),1
224333.0,2461402,Deputado(a),1
74856.0,2461401,Deputado(a),1
220556.0,2461401,Deputado(a),1
220686.0,2461401,Deputado(a),1
91228.0,2461401,Deputado(a),1
220536.0,2461401,Deputado(a),1
220629.0,2461401,Deputado(a),1
220667.0,2461401,Deputado(a),1
220668.0,2461401,Deputado(a),1
220586.0,2461401,Deputado(a),1
74858.0,2461401,Deputado(a),1
74171.0,2461401,Deputado(a),1
74160.0,2461401,Deputado(a),1
74041.0,2461401,Deputado(a),1
160575.0,2461401,Deputado(a),1
178835.0,2461401,Deputado(a),1
178873.0,2461401,Deputado(a),1
178887.0,2461401,Deputado(a),1
191923.0,2461401,Deputado(a),1
157130.0,2461401,Deputado(a),1
198783.0,2461401,Deputado(a),1
204426.0,2461401,Deputado(a),1
204566.0,2461401,Deputado(a),1
204534.0,2461401,Deputado(a),1
204535.0,2461401,Deputado(a),1
204541.0,2461401,Deputado(a),1
224333.0,2461401,Deputado(a),1
74856.0,2461400,Deputado(a),1
220556.0,2461400,Deputado(a),1
220686.0,2461400,Deputado(a),1
91228.0,2461400,Deputado(a),1
220536.0,2461400,Deputado(a),1
220629.0,2461400,Deputado(a),1
220667.0,2461400,Deputado(a),1
220668.0,2461400,Deputado(a),1
220586.0,2461400,Deputado(a),1
74858.0,2461400,Deputado(a),1
74171.0,2461400,Deputado(a),1
74160.0,2461400,Deputado(a),1
74041.0,2461400,Deputado(a),1
160575.0,2461400,Deputado(a),1
178835.0,2461400,Deputado(a),1
178873.0,2461400,Deputado(a),1
178887.0,2461400,Deputado(a),1
191923.0,2461400,Deputado(a),1
157130.0,2461400,Deputado(a),1
198783.0,2461400,Deputado(a),1
204426.0,2461400,Deputado(a),1
204566.0,2461400,Deputado(a),1
204534.0,2461400,Deputado(a),1
204535.0,2461400,Deputado(a),1
204541.0,2461400,Deputado(a),1
224333.0,2461400,Deputado(a),1
74856.0,2461399,Deputado(a),1
220556.0,2461399,Deputado(a),1
220686.0,2461399,Deputado(a),1
91228.0,2461399,Deputado(a),1
220536.0,2461399,Deputado(a),1
220629.0,2461399,Deputado(a),1
220667.0,2461399,Deputado(a),1
220668.0,2461399,Deputado(a),1
220586.0,2461399,Deputado(a),1
74858.0,2461399,Deputado(a),1
74171.0,2461399,Deputado(a),1
74160.0,2461399,Deputado(a),1
74041.0,2461399,Deputado(a),1
160575.0,2461399,Deputado(a),1
178835.0,2461399,Deputado(a),1
178873.0,2461399,Deputado(a),1
178887.0,2461399,Deputado(a),1
191923.0,2461399,Deputado(a),1
157130.0,2461399,Deputado(a),1
198783.0,2461399,Deputado(a),1
204426.0,2461399,Deputado(a),1
204566.0,2461399,Deputado(a),1
204534.0,2461399,Deputado(a),1
204535.0,2461399,Deputado(a),1
204541.0,2461399,Deputado(a),1
224333.0,2461399,Deputado(a),1
220618.0,2461398,Deputado(a),1
220588.0,2461397,Deputado(a),1
220550.0,2461397,Deputado(a),1
165470.0,2461397,Deputado(a),1
220666.0,2461397,Deputado(a),1
220552.0,2461397,Deputado(a),1
220576.0,2461397,Deputado(a),1
220547.0,2461397,Deputado(a),1
220594.0,2461397,Deputado(a),1
220595.0,2461397,Deputado(a),1
220654.0,2461397,Deputado(a),1
220559.0,2461397,Deputado(a),1
220583.0,2461397,Deputado(a),0
220619.0,2461397,Deputado(a),1
74428.0,2461397,Deputado(a),1
160601.0,2461397,Deputado(a),1
178871.0,2461397,Deputado(a),1
178929.0,2461397,Deputado(a),1
178963.0,2461397,Deputado(a),1
204481.0,2461397,Deputado(a),1
98057.0,2461397,Deputado(a),1
204404.0,2461397,Deputado(a),1
204504.0,2461397,Deputado(a),1
204365.0,2461397,Deputado(a),1
204512.0,2461397,Deputado(a),0
204427.0,2461397,Deputado(a),1
204369.0,2461397,Deputado(a),1
204462.0,2461397,Deputado(a),1
204526.0,2461397,Deputado(a),1
204374.0,2461397,Deputado(a),1
204536.0,2461397,Deputado(a),1
204472.0,2461397,Deputado(a),1
204572.0,2461397,Deputado(a),1
229112.0,2461397,Deputado(a),1
220588.0,2461396,Deputado(a),1
220550.0,2461396,Deputado(a),0
165470.0,2461396,Deputado(a),1
220666.0,2461396,Deputado(a),1
220552.0,2461396,Deputado(a),0
220546.0,2461396,Deputado(a),1
220576.0,2461396,Deputado(a),1
220547.0,2461396,Deputado(a),1
220594.0,2461396,Deputado(a),0
220595.0,2461396,Deputado(a),1
220654.0,2461396,Deputado(a),1
220559.0,2461396,Deputado(a),1
220583.0,2461396,Deputado(a),0
220619.0,2461396,Deputado(a),0
74428.0,2461396,Deputado(a),1
160601.0,2461396,Deputado(a),0
178871.0,2461396,Deputado(a),1
178908.0,2461396,Deputado(a),0
178929.0,2461396,Deputado(a),0
178946.0,2461396,Deputado(a),0
178963.0,2461396,Deputado(a),1
204481.0,2461396,Deputado(a),1
98057.0,2461396,Deputado(a),0
204395.0,2461396,Deputado(a),1
204404.0,2461396,Deputado(a),0
156190.0,2461396,Deputado(a),0
204365.0,2461396,Deputado(a),1
204512.0,2461396,Deputado(a),0
204427.0,2461396,Deputado(a),1
204369.0,2461396,Deputado(a),1
204462.0,2461396,Deputado(a),1
204526.0,2461396,Deputado(a),1
204374.0,2461396,Deputado(a),0
204536.0,2461396,Deputado(a),1
204472.0,2461396,Deputado(a),1
204572.0,2461396,Deputado(a),1
229112.0,2461396,Deputado(a),0
220588.0,2461395,Deputado(a),1
220550.0,2461395,Deputado(a),0
165470.0,2461395,Deputado(a),1
220666.0,2461395,Deputado(a),1
220552.0,2461395,Deputado(a),0
220576.0,2461395,Deputado(a),1
220547.0,2461395,Deputado(a),1
220594.0,2461395,Deputado(a),0
220595.0,2461395,Deputado(a),1
220654.0,2461395,Deputado(a),0
220559.0,2461395,Deputado(a),1
220583.0,2461395,Deputado(a),0
220619.0,2461395,Deputado(a),0
74428.0,2461395,Deputado(a),1
160601.0,2461395,Deputado(a),0
178871.0,2461395,Deputado(a),1
178929.0,2461395,Deputado(a),0
178963.0,2461395,Deputado(a),1
204481.0,2461395,Deputado(a),1
98057.0,2461395,Deputado(a),0
204395.0,2461395,Deputado(a),1
204404.0,2461395,Deputado(a),0
204504.0,2461395,Deputado(a),0
204365.0,2461395,Deputado(a),1
204512.0,2461395,Deputado(a),0
204427.0,2461395,Deputado(a),1
204369.0,2461395,Deputado(a),1
204462.0,2461395,Deputado(a),1
204526.0,2461395,Deputado(a),1
204374.0,2461395,Deputado(a),0
204536.0,2461395,Deputado(a),1
204472.0,2461395,Deputado(a),1
204572.0,2461395,Deputado(a),1
229112.0,2461395,Deputado(a),0
220588.0,2461394,Deputado(a),1
220550.0,2461394,Deputado(a),0
220666.0,2461394,Deputado(a),1
220546.0,2461394,Deputado(a),1
220576.0,2461394,Deputado(a),1
220547.0,2461394,Deputado(a),1
220594.0,2461394,Deputado(a),0
220595.0,2461394,Deputado(a),1
220654.0,2461394,Deputado(a),1
220559.0,2461394,Deputado(a),1
220583.0,2461394,Deputado(a),0
220619.0,2461394,Deputado(a),0
74428.0,2461394,Deputado(a),1
160601.0,2461394,Deputado(a),0
178871.0,2461394,Deputado(a),1
178929.0,2461394,Deputado(a),1
178963.0,2461394,Deputado(a),1
204481.0,2461394,Deputado(a),1
98057.0,2461394,Deputado(a),0
204404.0,2461394,Deputado(a),0
156190.0,2461394,Deputado(a),0
204365.0,2461394,Deputado(a),1
204512.0,2461394,Deputado(a),0
204427.0,2461394,Deputado(a),1
204369.0,2461394,Deputado(a),1
204462.0,2461394,Deputado(a),1
204374.0,2461394,Deputado(a),0
204536.0,2461394,Deputado(a),1
204472.0,2461394,Deputado(a),1
204572.0,2461394,Deputado(a),1
229112.0,2461394,Deputado(a),0
220588.0,2461393,Deputado(a),1
220550.0,2461393,Deputado(a),0
165470.0,2461393,Deputado(a),1
220666.0,2461393,Deputado(a),1
220552.0,2461393,Deputado(a),0
220546.0,2461393,Deputado(a),1
220576.0,2461393,Deputado(a),1
220594.0,2461393,Deputado(a),0
220595.0,2461393,Deputado(a),1
220654.0,2461393,Deputado(a),1
220559.0,2461393,Deputado(a),1
220583.0,2461393,Deputado(a),0
220619.0,2461393,Deputado(a),0
74428.0,2461393,Deputado(a),1
160601.0,2461393,Deputado(a),0
178871.0,2461393,Deputado(a),1
178929.0,2461393,Deputado(a),0
178963.0,2461393,Deputado(a),1
204481.0,2461393,Deputado(a),1
98057.0,2461393,Deputado(a),0
204395.0,2461393,Deputado(a),1
204404.0,2461393,Deputado(a),0
204504.0,2461393,Deputado(a),0
204365.0,2461393,Deputado(a),1
204512.0,2461393,Deputado(a),0
204427.0,2461393,Deputado(a),1
204369.0,2461393,Deputado(a),1
204462.0,2461393,Deputado(a),1
204526.0,2461393,Deputado(a),1
204374.0,2461393,Deputado(a),0
204536.0,2461393,Deputado(a),1
204472.0,2461393,Deputado(a),1
204572.0,2461393,Deputado(a),1
229112.0,2461393,Deputado(a),0
220588.0,2461392,Deputado(a),1
165470.0,2461392,Deputado(a),1
220666.0,2461392,Deputado(a),1
220552.0,2461392,Deputado(a),0
220546.0,2461392,Deputado(a),1
220695.0,2461392,Deputado(a),0
220576.0,2461392,Deputado(a),1
220547.0,2461392,Deputado(a),1
220594.0,2461392,Deputado(a),0
220595.0,2461392,Deputado(a),1
220654.0,2461392,Deputado(a),1
220559.0,2461392,Deputado(a),1
220583.0,2461392,Deputado(a),0
220619.0,2461392,Deputado(a),0
74428.0,2461392,Deputado(a),1
160601.0,2461392,Deputado(a),0
178871.0,2461392,Deputado(a),1
178929.0,2461392,Deputado(a),0
178963.0,2461392,Deputado(a),1
204481.0,2461392,Deputado(a),1
98057.0,2461392,Deputado(a),0
204404.0,2461392,Deputado(a),0
156190.0,2461392,Deputado(a),0
204504.0,2461392,Deputado(a),0
204365.0,2461392,Deputado(a),1
204512.0,2461392,Deputado(a),0
204427.0,2461392,Deputado(a),1
204369.0,2461392,Deputado(a),1
204462.0,2461392,Deputado(a),1
204526.0,2461392,Deputado(a),1
204374.0,2461392,Deputado(a),0
204536.0,2461392,Deputado(a),1
204472.0,2461392,Deputado(a),1
204572.0,2461392,Deputado(a),1
229112.0,2461392,Deputado(a),0
220713.0,2461391,Deputado(a),1
220715.0,2461390,Deputado(a),1
220540.0,2461390,Deputado(a),1
220715.0,2461389,Deputado(a),1
220540.0,2461389,Deputado(a),1
220618.0,2461388,Deputado(a),1
220658.0,2461387,Deputado(a),1
220715.0,2461386,Deputado(a),1
220540.0,2461386,Deputado(a),1
220715.0,2461385,Deputado(a),1
220540.0,2461385,Deputado(a),1
74374.0,2461384,Deputado(a),1
74374.0,2461383,Deputado(a),1
220615.0,2461382,Deputado(a),1
221328.0,2461381,Deputado(a),1
221328.0,2461380,Deputado(a),1
221328.0,2461379,Deputado(a),1
220543.0,2461378,Deputado(a),1
221328.0,2461377,Deputado(a),1
178854.0,2461376,Deputado(a),0
178937.0,2461376,Deputado(a),0
204436.0,2461376,Deputado(a),0
204410.0,2461376,Deputado(a),1
74856.0,2461375,Deputado(a),1
74856.0,2461374,Deputado(a),1
133439.0,2461371,Deputado(a),1
133439.0,2461370,Deputado(a),1
204398.0,2461369,Deputado(a),1
220606.0,2461368,Deputado(a),1
220606.0,2461367,Deputado(a),1
220606.0,2461366,Deputado(a),1
220606.0,2461365,Deputado(a),1
220606.0,2461364,Deputado(a),1
220595.0,2461363,Deputado(a),1
220554.0,2461362,Deputado(a),1
220540.0,2461361,Deputado(a),1
204528.0,2461360,Deputado(a),1
204412.0,2461359,Deputado(a),1
204528.0,2461358,Deputado(a),1
204528.0,2461357,Deputado(a),1
220554.0,2461356,Deputado(a),1
204528.0,2461355,Deputado(a),1
204528.0,2461354,Deputado(a),1
204528.0,2461353,Deputado(a),1
220618.0,2461352,Deputado(a),1
220543.0,2461351,Deputado(a),1
204535.0,2461350,Deputado(a),1
204535.0,2461349,Deputado(a),1
220529.0,2461348,Deputado(a),1
220529.0,2461347,Deputado(a),1
220529.0,2461346,Deputado(a),1
220529.0,2461345,Deputado(a),1
74160.0,2461344,Deputado(a),1
220529.0,2461343,Deputado(a),1
204535.0,2461342,Deputado(a),1
204535.0,2461341,Deputado(a),1
74160.0,2461340,Deputado(a),1
156190.0,2461339,Deputado(a),1
220529.0,2461338,Deputado(a),1
220529.0,2461337,Deputado(a),1
74160.0,2461336,Deputado(a),1
220529.0,2461335,Deputado(a),1
74160.0,2461334,Deputado(a),1
74160.0,2461332,Deputado(a),1
160575.0,2461331,Deputado(a),1
74160.0,2461330,Deputado(a),1
74160.0,2461329,Deputado(a),1
160575.0,2461328,Deputado(a),1
220529.0,2461327,Deputado(a),1
74160.0,2461326,Deputado(a),1
206018.0,2461325,Deputado(a),1
74171.0,2461325,Deputado(a),1
157130.0,2461325,Deputado(a),1
