idDeputado,idProposicao,voto,idVotacao
141408,2458059,Não,2454704-40
88256,2458059,Não,2454704-40
220594,2458059,Sim,2454704-40
220666,2458059,Obstrução,2454704-40
220590,2458059,Sim,2454704-40
178963,2458059,Sim,2454704-40
220608,2458059,Não,2454704-40
204355,2458059,Não,2454704-40
141411,2458059,Não,2454704-40
220555,2458059,Não,2454704-40
220692,2458059,Não,2454704-40
74467,2458059,Não,2454704-40
220629,2458059,Não,2454704-40
220603,2458059,Não,2454704-40
220571,2458059,Obstrução,2454704-40
220582,2458059,Não,2454704-40
228941,2458059,Sim,2454704-40
204459,2458059,Não,2454704-40
220539,2458059,Não,2454704-40
220565,2458059,Não,2454704-40
220625,2458059,Não,2454704-40
220561,2458059,Não,2454704-40
220642,2458059,Não,2454704-40
220673,2458059,Obstrução,2454704-40
220649,2458059,Não,2454704-40
220583,2458059,Sim,2454704-40
204512,2458059,Sim,2454704-40
220701,2458059,Não,2454704-40
220652,2458059,Sim,2454704-40
220654,2458059,Obstrução,2454704-40
220619,2458059,Obstrução,2454704-40
178929,2458059,Não,2454704-40
220671,2458059,Não,2454704-40
160599,2458059,Não,2454704-40
220602,2458059,Não,2454704-40
220573,2458059,Não,2454704-40
227433,2458059,Não,2454704-40
221339,2458059,Não,2454704-40
220614,2458059,Não,2454704-40
220610,2458059,Sim,2454704-40
212625,2458059,Não,2454704-40
220570,2458059,Não,2454704-40
204481,2458059,Obstrução,2454704-40
204351,2458059,Sim,2454704-40
220528,2458059,Não,2454704-40
204412,2458059,Sim,2454704-40
220686,2458059,Não,2454704-40
204541,2458059,Não,2454704-40
92346,2458059,Obstrução,2454704-40
141421,2458059,Não,2454704-40
220589,2458059,Não,2454704-40
74075,2458059,Não,2454704-40
218086,2458059,Não,2454704-40
198783,2458059,Não,2454704-40
161550,2458059,Abstenção,2454704-40
220663,2458059,Não,2454704-40
160575,2458059,Não,2454704-40
160640,2458059,Obstrução,2454704-40
204482,2458059,Não,2454704-40
74454,2458059,Não,2454704-40
178871,2458059,Sim,2454704-40
68720,2458059,Não,2454704-40
204368,2458059,Não,2454704-40
220653,2458059,Sim,2454704-40
66828,2458059,Não,2454704-40
72442,2458059,Não,2454704-40
204398,2458059,Não,2454704-40
160666,2458059,Não,2454704-40
220656,2458059,Não,2454704-40
141431,2458059,Não,2454704-40
92699,2458059,Não,2454704-40
220545,2458059,Obstrução,2454704-40
160598,2458059,Não,2454704-40
220551,2458059,Sim,2454704-40
220534,2458059,Não,2454704-40
224117,2458059,Não,2454704-40
220708,2458059,Não,2454704-40
204473,2458059,Não,2454704-40
220611,2458059,Obstrução,2454704-40
74374,2458059,Não,2454704-40
204394,2458059,Não,2454704-40
74383,2458059,Abstenção,2454704-40
204491,2458059,Não,2454704-40
74270,2458059,Artigo 17,2454704-40
220529,2458059,Não,2454704-40
204365,2458059,Obstrução,2454704-40
220526,2458059,Obstrução,2454704-40
220531,2458059,Não,2454704-40
226179,2458059,Sim,2454704-40
152605,2458059,Sim,2454704-40
229333,2458059,Sim,2454704-40
220664,2458059,Não,2454704-40
220568,2458059,Obstrução,2454704-40
204408,2458059,Não,2454704-40
204456,2458059,Não,2454704-40
178873,2458059,Não,2454704-40
220537,2458059,Não,2454704-40
178909,2458059,Não,2454704-40
204444,2458059,Sim,2454704-40
220672,2458059,Não,2454704-40
204539,2458059,Não,2454704-40
141450,2458059,Não,2454704-40
204533,2458059,Não,2454704-40
204508,2458059,Não,2454704-40
73531,2458059,Não,2454704-40
220696,2458059,Não,2454704-40
220670,2458059,Não,2454704-40
220697,2458059,Não,2454704-40
74848,2458059,Não,2454704-40
220567,2458059,Não,2454704-40
74273,2458059,Obstrução,2454704-40
141458,2458059,Não,2454704-40
178970,2458059,Não,2454704-40
74550,2458059,Não,2454704-40
141459,2458059,Não,2454704-40
178910,2458059,Obstrução,2454704-40
160548,2458059,Não,2454704-40
205550,2458059,Não,2454704-40
214694,2458059,Não,2454704-40
141470,2458059,Não,2454704-40
204391,2458059,Não,2454704-40
74079,2458059,Não,2454704-40
74554,2458059,Não,2454704-40
209189,2458059,Não,2454704-40
220578,2458059,Não,2454704-40
74141,2458059,Não,2454704-40
215043,2458059,Não,2454704-40
220559,2458059,Obstrução,2454704-40
220640,2458059,Não,2454704-40
74317,2458059,Não,2454704-40
74253,2458059,Não,2454704-40
228797,2458059,Não,2454704-40
204457,2458059,Não,2454704-40
204497,2458059,Não,2454704-40
220677,2458059,Não,2454704-40
162067,2458059,Não,2454704-40
204536,2458059,Sim,2454704-40
74856,2458059,Não,2454704-40
141480,2458059,Não,2454704-40
220566,2458059,Não,2454704-40
80815,2458059,Não,2454704-40
122195,2458059,Não,2454704-40
139285,2458059,Não,2454704-40
74585,2458059,Abstenção,2454704-40
220662,2458059,Não,2454704-40
204404,2458059,Não,2454704-40
103758,2458059,Não,2454704-40
178931,2458059,Não,2454704-40
220616,2458059,Não,2454704-40
222429,2458059,Não,2454704-40
141485,2458059,Não,2454704-40
204485,2458059,Não,2454704-40
74041,2458059,Não,2454704-40
141487,2458059,Não,2454704-40
220658,2458059,Não,2454704-40
204455,2458059,Obstrução,2454704-40
162332,2458059,Sim,2454704-40
204526,2458059,Sim,2454704-40
74784,2458059,Não,2454704-40
178866,2458059,Não,2454704-40
220669,2458059,Não,2454704-40
166402,2458059,Sim,2454704-40
156190,2458059,Obstrução,2454704-40
179000,2458059,Obstrução,2454704-40
220599,2458059,Não,2454704-40
133810,2458059,Obstrução,2454704-40
160161,2458059,Não,2454704-40
81055,2458059,Não,2454704-40
150418,2458059,Não,2454704-40
219585,2458059,Não,2454704-40
160535,2458059,Não,2454704-40
204431,2458059,Não,2454704-40
220547,2458059,Obstrução,2454704-40
178943,2458059,Não,2454704-40
220604,2458059,Não,2454704-40
220668,2458059,Não,2454704-40
204540,2458059,Sim,2454704-40
220655,2458059,Obstrução,2454704-40
74158,2458059,Não,2454704-40
178858,2458059,Não,2454704-40
204566,2458059,Não,2454704-40
178843,2458059,Não,2454704-40
220609,2458059,Sim,2454704-40
220628,2458059,Obstrução,2454704-40
220550,2458059,Sim,2454704-40
204486,2458059,Não,2454704-40
220607,2458059,Não,2454704-40
220591,2458059,Não,2454704-40
74428,2458059,Sim,2454704-40
188097,2458059,Não,2454704-40
220530,2458059,Sim,2454704-40
229225,2458059,Sim,2454704-40
171786,2458059,Não,2454704-40
178985,2458059,Obstrução,2454704-40
178895,2458059,Não,2454704-40
178997,2458059,Não,2454704-40
220617,2458059,Não,2454704-40
220584,2458059,Não,2454704-40
204453,2458059,Não,2454704-40
204449,2458059,Obstrução,2454704-40
220622,2458059,Não,2454704-40
220703,2458059,Não,2454704-40
229939,2458059,Não,2454704-40
204479,2458059,Sim,2454704-40
209787,2458059,Sim,2454704-40
178986,2458059,Não,2454704-40
74159,2458059,Não,2454704-40
204498,2458059,Não,2454704-40
204422,2458059,Não,2454704-40
204441,2458059,Não,2454704-40
204573,2458059,Não,2454704-40
160556,2458059,Não,2454704-40
180214,2458059,Sim,2454704-40
220615,2458059,Não,2454704-40
204553,2458059,Não,2454704-40
74160,2458059,Não,2454704-40
74095,2458059,Não,2454704-40
171617,2458059,Não,2454704-40
141516,2458059,Não,2454704-40
220650,2458059,Sim,2454704-40
178860,2458059,Não,2454704-40
160517,2458059,Não,2454704-40
160558,2458059,Obstrução,2454704-40
220685,2458059,Sim,2454704-40
220630,2458059,Não,2454704-40
220667,2458059,Não,2454704-40
229112,2458059,Obstrução,2454704-40
122974,2458059,Não,2454704-40
229259,2458059,Não,2454704-40
204406,2458059,Sim,2454704-40
161440,2458059,Sim,2454704-40
73486,2458059,Não,2454704-40
160601,2458059,Sim,2454704-40
220533,2458059,Não,2454704-40
220580,2458059,Não,2454704-40
221338,2458059,Não,2454704-40
220532,2458059,Não,2454704-40
220626,2458059,Não,2454704-40
74084,2458059,Não,2454704-40
220606,2458059,Não,2454704-40
205865,2458059,Sim,2454704-40
153423,2458059,Não,2454704-40
73801,2458059,Não,2454704-40
220543,2458059,Não,2454704-40
220694,2458059,Não,2454704-40
204489,2458059,Não,2454704-40
220693,2458059,Obstrução,2454704-40
220588,2458059,Sim,2454704-40
220613,2458059,Obstrução,2454704-40
220624,2458059,Não,2454704-40
220546,2458059,Obstrução,2454704-40
223128,2458059,Sim,2454704-40
220641,2458059,Não,2454704-40
165470,2458059,Sim,2454704-40
220695,2458059,Não,2454704-40
204480,2458059,Não,2454704-40
160629,2458059,Não,2454704-40
163321,2458059,Sim,2454704-40
220620,2458059,Obstrução,2454704-40
73806,2458059,Não,2454704-40
74371,2458059,Não,2454704-40
178887,2458059,Não,2454704-40
204535,2458059,Sim,2454704-40
220631,2458059,Não,2454704-40
204416,2458059,Sim,2454704-40
204387,2458059,Sim,2454704-40
220621,2458059,Obstrução,2454704-40
220618,2458059,Sim,2454704-40
220713,2458059,Não,2454704-40
226837,2458059,Não,2454704-40
204557,2458059,Não,2454704-40
74356,2458059,Não,2454704-40
204360,2458059,Não,2454704-40
104552,2458059,Não,2454704-40
220682,2458059,Não,2454704-40
220597,2458059,Sim,2454704-40
220684,2458059,Não,2454704-40
178934,2458059,Não,2454704-40
157130,2458059,Não,2454704-40
160610,2458059,Não,2454704-40
74283,2458059,Não,2454704-40
141555,2458059,Não,2454704-40
160591,2458059,Obstrução,2454704-40
178992,2458059,Não,2454704-40
91228,2458059,Não,2454704-40
160569,2458059,Não,2454704-40
220601,2458059,Não,2454704-40
160518,2458059,Sim,2454704-40
74043,2458059,Obstrução,2454704-40
224333,2458059,Não,2454704-40
74044,2458059,Não,2454704-40
220660,2458059,Não,2454704-40
220536,2458059,Não,2454704-40
160632,2458059,Não,2454704-40
160592,2458059,Não,2454704-40
220592,2458059,Não,2454704-40
220552,2458059,Obstrução,2454704-40
220714,2458064,Não,2454704-50
221328,2458064,Obstrução,2454704-50
204528,2458064,Obstrução,2454704-50
121948,2458064,Não,2454704-50
136811,2458064,Sim,2454704-50
178835,2458064,Não,2454704-50
204495,2458064,Não,2454704-50
204549,2458064,Não,2454704-50
73579,2458064,Obstrução,2454704-50
160559,2458064,Não,2454704-50
204501,2458064,Não,2454704-50
160545,2458064,Não,2454704-50
220554,2458064,Não,2454704-50
221148,2458064,Não,2454704-50
220576,2458064,Sim,2454704-50
74057,2458064,Não,2454704-50
178927,2458064,Não,2454704-50
178881,2458064,Não,2454704-50
204356,2458064,Não,2454704-50
107970,2458064,Sim,2454704-50
220556,2458064,Não,2454704-50
220632,2458064,Não,2454704-50
133439,2458064,Não,2454704-50
204515,2458064,Não,2454704-50
123756,2458064,Não,2454704-50
220544,2458064,Não,2454704-50
220638,2458064,Obstrução,2454704-50
220675,2458064,Não,2454704-50
220549,2458064,Não,2454704-50
73433,2458064,Não,2454704-50
141391,2458064,Não,2454704-50
160600,2458064,Não,2454704-50
74090,2458064,Não,2454704-50
123086,2458064,Não,2454704-50
160665,2458064,Não,2454704-50
220577,2458064,Não,2454704-50
160512,2458064,Abstenção,2454704-50
69871,2458064,Não,2454704-50
220605,2458064,Não,2454704-50
220612,2458064,Não,2454704-50
73701,2458064,Não,2454704-50
109429,2458064,Não,2454704-50
220698,2458064,Sim,2454704-50
220683,2458064,Não,2454704-50
204374,2458064,Obstrução,2454704-50
204388,2458064,Obstrução,2454704-50
160538,2458064,Não,2454704-50
220635,2458064,Sim,2454704-50
220574,2458064,Obstrução,2454704-50
220548,2458064,Não,2454704-50
178829,2458064,Obstrução,2454704-50
229069,2458064,Abstenção,2454704-50
229106,2458064,Não,2454704-50
204507,2458064,Obstrução,2454704-50
178993,2458064,Não,2454704-50
74262,2458064,Sim,2454704-50
204426,2458064,Não,2454704-50
141398,2458064,Não,2454704-50
220704,2458064,Não,2454704-50
204369,2458064,Sim,2454704-50
220699,2458064,Não,2454704-50
178876,2458064,Sim,2454704-50
204488,2458064,Não,2454704-50
204504,2458064,Não,2454704-50
205476,2458064,Não,2454704-50
74171,2458064,Não,2454704-50
204462,2458064,Obstrução,2454704-50
74537,2458064,Não,2454704-50
141408,2458064,Não,2454704-50
220594,2458064,Sim,2454704-50
220595,2458064,Obstrução,2454704-50
220666,2458064,Obstrução,2454704-50
220590,2458064,Sim,2454704-50
178963,2458064,Não,2454704-50
220608,2458064,Sim,2454704-50
204355,2458064,Não,2454704-50
141411,2458064,Não,2454704-50
220555,2458064,Não,2454704-50
220692,2458064,Não,2454704-50
74467,2458064,Não,2454704-50
220629,2458064,Não,2454704-50
220603,2458064,Não,2454704-50
220571,2458064,Obstrução,2454704-50
220582,2458064,Não,2454704-50
204367,2458064,Obstrução,2454704-50
228941,2458064,Sim,2454704-50
204459,2458064,Não,2454704-50
62881,2458064,Não,2454704-50
220659,2458064,Sim,2454704-50
220539,2458064,Não,2454704-50
220625,2458064,Sim,2454704-50
220561,2458064,Sim,2454704-50
220642,2458064,Não,2454704-50
220649,2458064,Não,2454704-50
220583,2458064,Sim,2454704-50
204512,2458064,Sim,2454704-50
220701,2458064,Não,2454704-50
220652,2458064,Sim,2454704-50
220654,2458064,Obstrução,2454704-50
220619,2458064,Obstrução,2454704-50
73768,2458064,Não,2454704-50
220671,2458064,Não,2454704-50
220602,2458064,Não,2454704-50
143632,2458064,Não,2454704-50
160758,2458064,Obstrução,2454704-50
220573,2458064,Não,2454704-50
227433,2458064,Não,2454704-50
221339,2458064,Não,2454704-50
220614,2458064,Não,2454704-50
220610,2458064,Sim,2454704-50
220688,2458064,Não,2454704-50
212625,2458064,Não,2454704-50
204481,2458064,Obstrução,2454704-50
204351,2458064,Sim,2454704-50
220528,2458064,Não,2454704-50
204412,2458064,Sim,2454704-50
220540,2458064,Não,2454704-50
220623,2458064,Não,2454704-50
204541,2458064,Não,2454704-50
92346,2458064,Obstrução,2454704-50
141421,2458064,Não,2454704-50
220589,2458064,Não,2454704-50
74075,2458064,Não,2454704-50
218086,2458064,Não,2454704-50
198783,2458064,Não,2454704-50
161550,2458064,Obstrução,2454704-50
220663,2458064,Não,2454704-50
160575,2458064,Não,2454704-50
204482,2458064,Não,2454704-50
74454,2458064,Não,2454704-50
178871,2458064,Sim,2454704-50
68720,2458064,Não,2454704-50
204368,2458064,Sim,2454704-50
220653,2458064,Não,2454704-50
66828,2458064,Não,2454704-50
72442,2458064,Não,2454704-50
204398,2458064,Não,2454704-50
160666,2458064,Não,2454704-50
220656,2458064,Não,2454704-50
204445,2458064,Não,2454704-50
92699,2458064,Não,2454704-50
204427,2458064,Obstrução,2454704-50
220545,2458064,Obstrução,2454704-50
160598,2458064,Não,2454704-50
220551,2458064,Sim,2454704-50
220534,2458064,Não,2454704-50
224117,2458064,Não,2454704-50
220708,2458064,Não,2454704-50
204473,2458064,Obstrução,2454704-50
220611,2458064,Obstrução,2454704-50
204394,2458064,Não,2454704-50
74383,2458064,Obstrução,2454704-50
204491,2458064,Não,2454704-50
74270,2458064,Artigo 17,2454704-50
220529,2458064,Não,2454704-50
204365,2458064,Obstrução,2454704-50
220526,2458064,Obstrução,2454704-50
220531,2458064,Não,2454704-50
226179,2458064,Sim,2454704-50
229333,2458064,Obstrução,2454704-50
107283,2458064,Não,2454704-50
220639,2458064,Não,2454704-50
220664,2458064,Não,2454704-50
220568,2458064,Obstrução,2454704-50
204456,2458064,Não,2454704-50
178964,2458064,Não,2454704-50
178873,2458064,Não,2454704-50
204444,2458064,Obstrução,2454704-50
220672,2458064,Não,2454704-50
204539,2458064,Não,2454704-50
141450,2458064,Sim,2454704-50
204533,2458064,Não,2454704-50
204508,2458064,Não,2454704-50
73531,2458064,Não,2454704-50
220696,2458064,Não,2454704-50
220670,2458064,Não,2454704-50
220527,2458064,Não,2454704-50
220697,2458064,Não,2454704-50
74848,2458064,Não,2454704-50
220567,2458064,Não,2454704-50
74273,2458064,Obstrução,2454704-50
141456,2458064,Não,2454704-50
178970,2458064,Não,2454704-50
141459,2458064,Não,2454704-50
178910,2458064,Obstrução,2454704-50
160548,2458064,Não,2454704-50
205550,2458064,Não,2454704-50
214694,2458064,Não,2454704-50
178857,2458064,Não,2454704-50
141464,2458064,Não,2454704-50
141470,2458064,Não,2454704-50
204472,2458064,Obstrução,2454704-50
204391,2458064,Não,2454704-50
74554,2458064,Não,2454704-50
209189,2458064,Não,2454704-50
220578,2458064,Não,2454704-50
215043,2458064,Não,2454704-50
220559,2458064,Obstrução,2454704-50
220640,2458064,Não,2454704-50
74317,2458064,Não,2454704-50
74253,2458064,Não,2454704-50
228797,2458064,Não,2454704-50
204497,2458064,Não,2454704-50
204574,2458064,Não,2454704-50
220677,2458064,Não,2454704-50
162067,2458064,Não,2454704-50
204536,2458064,Sim,2454704-50
74856,2458064,Não,2454704-50
141480,2458064,Não,2454704-50
122195,2458064,Não,2454704-50
74156,2458064,Não,2454704-50
92102,2458064,Não,2454704-50
139285,2458064,Não,2454704-50
74858,2458064,Não,2454704-50
220662,2458064,Não,2454704-50
204404,2458064,Não,2454704-50
220581,2458064,Não,2454704-50
103758,2458064,Sim,2454704-50
178931,2458064,Não,2454704-50
220616,2458064,Não,2454704-50
222429,2458064,Não,2454704-50
204410,2458064,Sim,2454704-50
141485,2458064,Não,2454704-50
204485,2458064,Não,2454704-50
74041,2458064,Não,2454704-50
229432,2458064,Não,2454704-50
204455,2458064,Obstrução,2454704-50
204526,2458064,Obstrução,2454704-50
74784,2458064,Não,2454704-50
220669,2458064,Não,2454704-50
166402,2458064,Sim,2454704-50
156190,2458064,Obstrução,2454704-50
179000,2458064,Obstrução,2454704-50
220599,2458064,Não,2454704-50
133810,2458064,Obstrução,2454704-50
160161,2458064,Não,2454704-50
178983,2458064,Obstrução,2454704-50
150418,2458064,Não,2454704-50
219585,2458064,Não,2454704-50
160535,2458064,Não,2454704-50
204431,2458064,Não,2454704-50
220547,2458064,Obstrução,2454704-50
220604,2458064,Não,2454704-50
204540,2458064,Não,2454704-50
220655,2458064,Obstrução,2454704-50
74158,2458064,Não,2454704-50
204566,2458064,Não,2454704-50
220661,2458064,Obstrução,2454704-50
220609,2458064,Sim,2454704-50
220628,2458064,Obstrução,2454704-50
220550,2458064,Sim,2454704-50
204486,2458064,Não,2454704-50
220607,2458064,Não,2454704-50
220591,2458064,Não,2454704-50
74428,2458064,Sim,2454704-50
188097,2458064,Não,2454704-50
220530,2458064,Sim,2454704-50
220617,2458064,Não,2454704-50
204453,2458064,Não,2454704-50
204449,2458064,Obstrução,2454704-50
220703,2458064,Não,2454704-50
229939,2458064,Não,2454704-50
204479,2458064,Sim,2454704-50
209787,2458064,Obstrução,2454704-50
178986,2458064,Não,2454704-50
227660,2458064,Não,2454704-50
74159,2458064,Não,2454704-50
204498,2458064,Não,2454704-50
73692,2458064,Sim,2454704-50
204422,2458064,Não,2454704-50
204573,2458064,Sim,2454704-50
160556,2458064,Não,2454704-50
160642,2458064,Obstrução,2454704-50
220615,2458064,Não,2454704-50
74160,2458064,Não,2454704-50
74095,2458064,Não,2454704-50
220627,2458064,Não,2454704-50
141516,2458064,Não,2454704-50
220650,2458064,Sim,2454704-50
160517,2458064,Não,2454704-50
160558,2458064,Obstrução,2454704-50
204492,2458064,Não,2454704-50
220685,2458064,Sim,2454704-50
220630,2458064,Não,2454704-50
220667,2458064,Não,2454704-50
229112,2458064,Obstrução,2454704-50
122974,2458064,Não,2454704-50
204395,2458064,Não,2454704-50
229259,2458064,Não,2454704-50
204406,2458064,Não,2454704-50
161440,2458064,Sim,2454704-50
73486,2458064,Não,2454704-50
160601,2458064,Obstrução,2454704-50
220533,2458064,Não,2454704-50
204390,2458064,Obstrução,2454704-50
220580,2458064,Não,2454704-50
221338,2458064,Não,2454704-50
220532,2458064,Não,2454704-50
220626,2458064,Sim,2454704-50
74084,2458064,Sim,2454704-50
220606,2458064,Não,2454704-50
205865,2458064,Sim,2454704-50
153423,2458064,Não,2454704-50
73801,2458064,Não,2454704-50
220543,2458064,Não,2454704-50
220694,2458064,Não,2454704-50
213274,2458064,Sim,2454704-50
204489,2458064,Não,2454704-50
220693,2458064,Obstrução,2454704-50
220588,2458064,Sim,2454704-50
220613,2458064,Obstrução,2454704-50
220624,2458064,Não,2454704-50
223128,2458064,Sim,2454704-50
220641,2458064,Não,2454704-50
220695,2458064,Não,2454704-50
204480,2458064,Não,2454704-50
160629,2458064,Não,2454704-50
163321,2458064,Sim,2454704-50
204525,2458064,Obstrução,2454704-50
220644,2458064,Sim,2454704-50
220620,2458064,Obstrução,2454704-50
73806,2458064,Não,2454704-50
178887,2458064,Não,2454704-50
204535,2458064,Sim,2454704-50
220631,2458064,Não,2454704-50
204416,2458064,Obstrução,2454704-50
204387,2458064,Sim,2454704-50
220621,2458064,Obstrução,2454704-50
220618,2458064,Sim,2454704-50
220713,2458064,Não,2454704-50
178933,2458064,Não,2454704-50
204557,2458064,Não,2454704-50
74356,2458064,Não,2454704-50
204360,2458064,Sim,2454704-50
220651,2458064,Não,2454704-50
220575,2458064,Obstrução,2454704-50
178946,2458064,Obstrução,2454704-50
204534,2458064,Não,2454704-50
220682,2458064,Não,2454704-50
220598,2458064,Não,2454704-50
220597,2458064,Não,2454704-50
220684,2458064,Não,2454704-50
157130,2458064,Não,2454704-50
74376,2458064,Não,2454704-50
74283,2458064,Não,2454704-50
141555,2458064,Não,2454704-50
160591,2458064,Obstrução,2454704-50
178992,2458064,Não,2454704-50
91228,2458064,Não,2454704-50
220601,2458064,Não,2454704-50
160518,2458064,Sim,2454704-50
224333,2458064,Não,2454704-50
220536,2458064,Não,2454704-50
160632,2458064,Não,2454704-50
160592,2458064,Não,2454704-50
220592,2458064,Não,2454704-50
220552,2458064,Obstrução,2454704-50
204379,2458064,Sim,2454704-53
220714,2458064,Sim,2454704-53
221328,2458064,Obstrução,2454704-53
204528,2458064,Obstrução,2454704-53
121948,2458064,Sim,2454704-53
178835,2458064,Sim,2454704-53
204495,2458064,Sim,2454704-53
204549,2458064,Sim,2454704-53
220538,2458064,Sim,2454704-53
160559,2458064,Sim,2454704-53
204501,2458064,Sim,2454704-53
204571,2458064,Sim,2454704-53
220542,2458064,Sim,2454704-53
160545,2458064,Sim,2454704-53
220554,2458064,Sim,2454704-53
221148,2458064,Sim,2454704-53
220576,2458064,Sim,2454704-53
74057,2458064,Sim,2454704-53
178927,2458064,Sim,2454704-53
178881,2458064,Sim,2454704-53
220707,2458064,Sim,2454704-53
204356,2458064,Sim,2454704-53
220715,2458064,Não,2454704-53
107970,2458064,Não,2454704-53
220556,2458064,Sim,2454704-53
220632,2458064,Sim,2454704-53
133439,2458064,Sim,2454704-53
204515,2458064,Sim,2454704-53
123756,2458064,Sim,2454704-53
220544,2458064,Sim,2454704-53
220638,2458064,Sim,2454704-53
220675,2458064,Sim,2454704-53
220549,2458064,Sim,2454704-53
73433,2458064,Sim,2454704-53
160600,2458064,Sim,2454704-53
74090,2458064,Sim,2454704-53
123086,2458064,Sim,2454704-53
160665,2458064,Sim,2454704-53
220577,2458064,Sim,2454704-53
160512,2458064,Sim,2454704-53
69871,2458064,Sim,2454704-53
178975,2458064,Sim,2454704-53
220605,2458064,Sim,2454704-53
220612,2458064,Sim,2454704-53
73701,2458064,Sim,2454704-53
109429,2458064,Sim,2454704-53
204358,2458064,Abstenção,2454704-53
220698,2458064,Não,2454704-53
220683,2458064,Sim,2454704-53
204388,2458064,Obstrução,2454704-53
160538,2458064,Sim,2454704-53
74052,2458064,Sim,2454704-53
220635,2458064,Não,2454704-53
220574,2458064,Obstrução,2454704-53
220548,2458064,Sim,2454704-53
220690,2458064,Obstrução,2454704-53
178829,2458064,Obstrução,2454704-53
229069,2458064,Abstenção,2454704-53
229106,2458064,Sim,2454704-53
204507,2458064,Obstrução,2454704-53
178993,2458064,Sim,2454704-53
74262,2458064,Não,2454704-53
204426,2458064,Sim,2454704-53
141398,2458064,Sim,2454704-53
220704,2458064,Sim,2454704-53
204369,2458064,Não,2454704-53
220699,2458064,Sim,2454704-53
206018,2458064,Sim,2454704-53
73441,2458064,Sim,2454704-53
205476,2458064,Não,2454704-53
74171,2458064,Sim,2454704-53
204462,2458064,Obstrução,2454704-53
74537,2458064,Sim,2454704-53
141408,2458064,Sim,2454704-53
98148,2458064,Não,2454704-53
220594,2458064,Não,2454704-53
204378,2458064,Obstrução,2454704-53
220595,2458064,Obstrução,2454704-53
220666,2458064,Obstrução,2454704-53
220590,2458064,Sim,2454704-53
178963,2458064,Sim,2454704-53
220608,2458064,Não,2454704-53
204355,2458064,Sim,2454704-53
141411,2458064,Sim,2454704-53
220555,2458064,Sim,2454704-53
220692,2458064,Sim,2454704-53
220629,2458064,Sim,2454704-53
220571,2458064,Obstrução,2454704-53
220582,2458064,Sim,2454704-53
204367,2458064,Obstrução,2454704-53
228941,2458064,Não,2454704-53
204459,2458064,Sim,2454704-53
62881,2458064,Sim,2454704-53
220659,2458064,Não,2454704-53
220539,2458064,Sim,2454704-53
220565,2458064,Sim,2454704-53
220625,2458064,Não,2454704-53
220561,2458064,Não,2454704-53
220642,2458064,Sim,2454704-53
220649,2458064,Sim,2454704-53
220583,2458064,Não,2454704-53
204512,2458064,Não,2454704-53
220701,2458064,Sim,2454704-53
220652,2458064,Não,2454704-53
220654,2458064,Obstrução,2454704-53
220619,2458064,Obstrução,2454704-53
220691,2458064,Sim,2454704-53
73768,2458064,Não,2454704-53
220671,2458064,Sim,2454704-53
160599,2458064,Não,2454704-53
220602,2458064,Sim,2454704-53
143632,2458064,Sim,2454704-53
160758,2458064,Obstrução,2454704-53
220573,2458064,Sim,2454704-53
227433,2458064,Não,2454704-53
221339,2458064,Sim,2454704-53
220614,2458064,Sim,2454704-53
220610,2458064,Não,2454704-53
220688,2458064,Sim,2454704-53
204518,2458064,Não,2454704-53
212625,2458064,Sim,2454704-53
204481,2458064,Obstrução,2454704-53
204351,2458064,Sim,2454704-53
204412,2458064,Não,2454704-53
220540,2458064,Não,2454704-53
220623,2458064,Sim,2454704-53
204541,2458064,Sim,2454704-53
92346,2458064,Obstrução,2454704-53
220589,2458064,Sim,2454704-53
74075,2458064,Sim,2454704-53
218086,2458064,Sim,2454704-53
161550,2458064,Obstrução,2454704-53
220663,2458064,Sim,2454704-53
220645,2458064,Sim,2454704-53
160575,2458064,Sim,2454704-53
160640,2458064,Obstrução,2454704-53
204482,2458064,Sim,2454704-53
74454,2458064,Abstenção,2454704-53
178871,2458064,Não,2454704-53
68720,2458064,Sim,2454704-53
204368,2458064,Não,2454704-53
220653,2458064,Sim,2454704-53
66828,2458064,Sim,2454704-53
72442,2458064,Sim,2454704-53
204398,2458064,Não,2454704-53
160666,2458064,Sim,2454704-53
220656,2458064,Sim,2454704-53
204445,2458064,Sim,2454704-53
92699,2458064,Sim,2454704-53
204427,2458064,Obstrução,2454704-53
220545,2458064,Obstrução,2454704-53
160598,2458064,Sim,2454704-53
220551,2458064,Sim,2454704-53
220534,2458064,Sim,2454704-53
224117,2458064,Sim,2454704-53
220708,2458064,Sim,2454704-53
204473,2458064,Obstrução,2454704-53
220611,2458064,Obstrução,2454704-53
74374,2458064,Sim,2454704-53
220587,2458064,Sim,2454704-53
204394,2458064,Sim,2454704-53
74383,2458064,Sim,2454704-53
204491,2458064,Sim,2454704-53
74270,2458064,Artigo 17,2454704-53
220529,2458064,Sim,2454704-53
204365,2458064,Obstrução,2454704-53
220526,2458064,Obstrução,2454704-53
220531,2458064,Sim,2454704-53
160673,2458064,Obstrução,2454704-53
226179,2458064,Não,2454704-53
152605,2458064,Não,2454704-53
229333,2458064,Obstrução,2454704-53
107283,2458064,Sim,2454704-53
220639,2458064,Sim,2454704-53
220664,2458064,Sim,2454704-53
220568,2458064,Obstrução,2454704-53
204408,2458064,Sim,2454704-53
204456,2458064,Sim,2454704-53
178964,2458064,Sim,2454704-53
178873,2458064,Sim,2454704-53
