uri,nome,siglaSexo,dataNascimento,ufNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/872,ARAUJO VASCONCELOS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/885,ASSIS,M,1830-01-17,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/820,BARÃO DO CRATO,M,1832-07-15,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/815,BARBOSA DE OLIVEIRA,M,1818-07-02,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/197,BARROS PIMENTEL,M,1817-05-17,
https://dadosabertos.camara.leg.br/api/v2/deputados/868,BITTENCOURT SAMPAIO,M,1894-02-01,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/653,BRANDÃO,M,,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/848,BURLAMAQUI,M,1836-06-15,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/888,CASSIANO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/648,CORREIA DAS NEVES,M,1819-08-05,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/901,CORREIA DE BRITO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/532,CRISPINIANO,M,1809-07-24,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/535,CRISTIANO OTONI,M,1811-05-21,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/911,DIAS DA CRUZ,M,1826-02-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/890,ERNESTO DA COSTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/777,ESPÍNOLA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/547,FARIA,M,,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/891,FARNESE,M,,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/801,FIALHO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/790,FONSECA VIANA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/881,FONTENELE,M,1828-12-25,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/897,GAMA ABREU,M,1832-04-12,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/875,HIPÓLITO PAMPLONA,M,1819-03-02,
https://dadosabertos.camara.leg.br/api/v2/deputados/883,JANSEN PEREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/839,JOÃO LEITE,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/902,JOÃO TEIXEIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/591,LEITÃO DA CUNHA,M,1825-08-21,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/905,LUSTOSA DA CUNHA,M,1827-07-02,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/683,MADUREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/903,MELO CAVALCANTI,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/893,MELO FRANCO,M,1821-05-26,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/912,MORAIS COSTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/588,PAULA SANTOS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/871,PEDRO LEITÃO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/844,PEREIRA DE BRITO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/894,PEREIRA LIMA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/879,PINTO DE FIGUEIREDO,M,,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/831,SILVA PEREIRA,M,,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/727,SILVEIRA LOBO,M,1826-01-01,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/904,SIZENANDO NABUCO,M,1842-07-16,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/775,TAVARES BASTOS,M,1839-04-20,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/895,TEIXEIRA GUIMARÃES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/781,TIBERIO,M,,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/494,TOSCANO DE BRITO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/896,VAZ PINTO,M,,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/913,VERÍSSIMO DE MATOS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/873,VILABOIM,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/850,AFONSO ALVES,M,,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/827,ALMEIDA BRAGA,M,1835-03-25,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/413,BARBOSA DE ALMEIDA,M,1812-07-05,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/841,BARROS BARRETO,M,1827-07-23,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/855,BELEGARDE,M,1807-12-03,
https://dadosabertos.camara.leg.br/api/v2/deputados/828,CARLOS RIBEIRO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/543,CARNEIRO DE CAMPOS,M,,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/557,CARRÃO,M,1814-05-14,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/225374,CARVALHO DE MENDONÇA,M,,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/936,CASIMIRO MADUREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/716,CESAR,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/865,COSTA GUIMARÃES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/226064,COSTA MACHADO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/785,DE LAMARE,M,1811-10-15,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/834,DOMICIANO,M,1812-04-03,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/842,FEITOSA,M,1816-06-10,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/835,FELÍCIO DOS SANTOS,M,1828-02-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/856,FERNANDES MOREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/829,FERREIRA VALE,M,1823-06-15,
https://dadosabertos.camara.leg.br/api/v2/deputados/821,FIGUEIREDO,M,1823-12-15,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/530,FURTADO,M,1818-08-03,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/843,GODOI,M,1834-02-27,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/707,GOMES DE SOUZA,M,1829-02-15,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/735,HENRIQUES DE ALMEIDA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/226063,JACOBINA,M,1829-12-08,
https://dadosabertos.camara.leg.br/api/v2/deputados/739,JESUINO MARCONDES,M,1827-06-01,
https://dadosabertos.camara.leg.br/api/v2/deputados/488,JOSÉ JORGE,M,1810-04-12,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/779,JUNQUEIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/836,LIMPO DE ABREU,M,1839-04-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/499,LOPES NETO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/859,MANUEL JOAQUIM,M,1818-01-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/540,MELO FRANCO,M,1812-01-31,
https://dadosabertos.camara.leg.br/api/v2/deputados/860,MORAIS COSTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/852,NERY,M,1820-03-03,
https://dadosabertos.camara.leg.br/api/v2/deputados/636,NUNES GONÇALVES,M,1823-04-06,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/669,OTAVIANO,M,1825-06-26,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/380,OTONI,M,1807-11-27,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/610,PAIS BARRETO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/482,PAMPLONA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/613,PARANAGUÁ,M,1821-08-21,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/866,PAULA SOUZA,M,1819-10-03,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/818,PEDRO BRANDÃO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/853,PINHEIRO MACHADO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/298,PINTO DE MENDONÇA,M,1803-04-04,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/838,RAIOL,M,1830-03-30,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/700,RIBEIRO,M,1820-03-23,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/655,SÁ E ALBUQUERQUE,M,1821-10-18,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/867,SANTOS GOMES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/623,SARAIVA,M,1823-03-01,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/745,SILVINO CAVALCANTI,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/846,SOUSA BANDEIRA,M,1813-04-13,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/359,SOUTO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/826,TEODORO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/397,URBANO,M,,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/511,VALDETARO,M,1807-09-04,
https://dadosabertos.camara.leg.br/api/v2/deputados/825,VASCONCELOS,M,1821-10-01,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/638,VIRIATO,M,1819-07-21,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/605,ZACARIAS,M,1815-11-15,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/804,AMARO DA SILVEIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/807,BARÃO DE BELA VISTA,M,1823-06-13,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/676,BARÃO DE MAROIM,M,1809-09-18,
https://dadosabertos.camara.leg.br/api/v2/deputados/671,BARBOSA DA CUNHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/551,BARCELOS,M,1817-09-11,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/772,BENJAMIM,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/809,CALAZANS,M,1837-01-29,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/786,CARNEIRO DE MENDONÇA,M,,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/787,CIRILO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/713,COUTO,M,1827-11-02,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/706,DIAS VIEIRA,M,1820-03-30,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/805,FELIX DA CUNHA,M,1833-09-16,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/569,FERNANDES VIEIRA,M,1816-01-13,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/778,GASPARINO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/808,LESSA,M,1822-09-07,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/627,MACÁRIO,M,1830-04-01,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/1544,OLIVEIRA BELO,M,1817-04-21,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/555,PARANHOS,M,1819-03-16,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/118,PEDREIRA,M,1818-05-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/701,PEREIRA PINTO,M,1819-03-20,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/792,RABELO HORTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/803,RAPOSO DA CAMARA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/258,REGO BARROS,M,1803-08-18,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/703,SANTA CRUZ,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/759,SERGIO DE MACEDO,M,1809-09-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/680,SERRA CARNEIRO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/796,SILVEIRA DA MOTA,M,1818-05-02,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/802,SOUSA MENDES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/490,TORRES-HOMEM,M,1812-01-29,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/501,VILELA TAVARES,M,1815-10-08,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/678,ACIOLI DE LIMA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/763,AGUIAR BARROS,M,1823-12-25,
https://dadosabertos.camara.leg.br/api/v2/deputados/714,ALCÂNTARA MACHADO,M,1808-08-27,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/753,ALEXANDRE DE SIQUEIRA,M,1814-12-19,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/567,ANDRÉ BASTOS,M,1808-02-14,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/740,ANTONIO CAVALCANTI,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/681,ANTUNES DE CAMPOS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/637,ARAÚJO JORGE,M,1817-07-20,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/693,ARAUJO LIMA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/715,ATAÍDE,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/730,AUGUSTO CORRÊA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/770,BAPTISTA MONTEIRO,M,,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/704,BARÃO DE SÃO BENTO,M,1819-01-12,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/431,BARBOSA,M,1814-06-20,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/741,BARROS DE LACERDA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/705,BELFORT,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/228,BELISÁRIO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/780,BENEVIDES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/751,BORGES FORTES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/682,BULCÃO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/679,CALHEIROS,M,1821-01-26,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/694,CAMILO LINHARES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/742,CARNEIRO DA CUNHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/755,CASTRIOTO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/382,CERQUEIRA LEITE,M,1807-06-28,
https://dadosabertos.camara.leg.br/api/v2/deputados/718,CHAGAS ANDRADE,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/695,CÍCERO DE ALBUQUERQUE,M,1830-05-07,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/756,COELHO DE CASTRO,M,,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/617,COSTA MOREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/702,CUNHA MATTOS,M,1818-10-02,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/717,CYRILLO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/711,DELFINO DE ALMEIDA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/696,DUARTE BRANDÃO,M,1829-09-21,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/743,DUARTE PEREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/620,DUTRA ROCHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/537,FELICÍSSIMO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/719,FELIPPE DE ARAÚJO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/621,FIUSA,M,1813-08-25,
https://dadosabertos.camara.leg.br/api/v2/deputados/721,FRANCISCO CAMPOS,M,,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/757,FRIAS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/749,GARCIA DE ALMEIDA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/697,GONÇALVES DA SILVA,M,1827-01-20,
https://dadosabertos.camara.leg.br/api/v2/deputados/722,HERMÓGENES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/761,JERONYMO COELHO,M,1806-09-30,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/709,JOÃO PAULO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/723,JOSÉ JOAQUIM,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/686,LANDULPHO,M,,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/361,MACHADO,M,1809-10-14,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/622,MENDES DA COSTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/935,MIGUEL DE ARAÚJO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/441,MONTEIRO DE BARROS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/766,MOURA E COSTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/1278,NABUCO DE ARAÚJO,M,1813-08-14,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/758,NETO DOS REIS,M,1829-09-04,
https://dadosabertos.camara.leg.br/api/v2/deputados/736,OLINTO MEIRA,M,1829-06-07,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/466,PACHECO,M,1808-12-11,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/725,PAIVA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/712,PEIXOTO DE AZEVEDO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/230662,PEREIRA DA CUNHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/646,PEREIRA SALES,M,,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/752,ROCHA FARIA,M,1830-03-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/726,ROCHA FRANCO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/516,RODRIGUES DOS SANTOS,M,1816-04-01,
https://dadosabertos.camara.leg.br/api/v2/deputados/573,RODRIGUES JARDIM,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/710,RODRIGUES LOPES,M,1803-01-13,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/691,SAMPAIO VIANNA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/748,SILVA MIRANDA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/746,SIQUEIRA CAVALCANTI,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/728,SOUSA RIBEIRO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/729,TAVARES DE MELO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/692,TEIXEIRA SOARES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/276,TOBIAS DE AGUIAR,M,1795-10-04,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/771,TOBIAS LEITE,M,1827-04-06,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/737,TOSCANO BARRETO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/446,VASCONCELLOS,M,1812-12-28,
https://dadosabertos.camara.leg.br/api/v2/deputados/769,XAVIER DA ROCHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/123,ALBUQUERQUE,M,,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/937,ALMEIDA E ALBUQUERQUE,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/385,ANGELO CUSTÓDIO,M,,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/563,ANGELO RAMOS,M,,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/651,ANTONIO CANDIDO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/647,ANTONIO CARLOS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/474,APRIGIO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/624,APRIGIO GUIMARÃES,M,1832-01-03,
https://dadosabertos.camara.leg.br/api/v2/deputados/448,ASSIS ROCHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/652,AZEREDO COUTINHO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/632,BARÃO DE GURUPI,M,1818-06-17,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/333,BARRETO PEDROSO,M,1800-01-18,
https://dadosabertos.camara.leg.br/api/v2/deputados/639,BERNARDES DE GOUVEIA,M,1821-10-21,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/672,BROTERO,M,1826-12-24,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/662,CALDRE E FIÃO,M,1821-10-15,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/668,CANDIDO BORGES,M,1812-10-12,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/410,CANSANSÃO DE SINIMBU,M,1810-11-20,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/462,CARNEIRO DE CAMPOS,M,1805-11-01,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/633,CERQUEIRA PINTO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/630,CÔNEGO LEAL,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/430,CÔNEGO SILVA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/649,CRISPIM,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/480,CRUZ SECO,M,,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/658,CUNHA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/634,D. FRANCISCO,M,1807-06-20,
https://dadosabertos.camara.leg.br/api/v2/deputados/310,DIAS DE CARVALHO,M,1805-07-16,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/522,EDUARDO FRANÇA,M,1809-06-08,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/460,EUZEBIO DE QUEIROZ,M,1812-12-27,
https://dadosabertos.camara.leg.br/api/v2/deputados/523,FERRAZ,M,1812-11-03,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/584,FIRMINO,M,1816-10-23,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/631,FLEURY,M,1795-12-08,
https://dadosabertos.camara.leg.br/api/v2/deputados/663,FREITAS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/524,GOIS SIQUEIRA,M,1817-10-15,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/350,GOMES RIBEIRO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/673,HIPOLITO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/641,HORTA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/570,INÁCIO BARBOSA,M,1821-10-10,DF
https://dadosabertos.camara.leg.br/api/v2/deputados/635,JOSÉ ASCENÇO,M,1822-02-10,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/674,JOSÉ MATHIAS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/650,JOSÉ PAULINO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/675,LIMA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/427,LISBOA,M,1810-03-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/531,LISBOA SERRA,M,1818-05-31,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/599,LIVRAMENTO,M,1820-02-04,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/642,LUIS SOARES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/629,LUIZ ARAUJO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/324,MACIEL MONTEIRO,M,1804-04-30,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/415,MAGALHÃES CASTRO,M,1814-06-08,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/476,MARCELINO DE BRITO,M,1799-06-02,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/580,MARTINS FERREIRA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/428,MIRANDA,M,1805-12-23,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/467,PACHECO JORDÃO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/616,PAULA BATISTA,M,1811-02-04,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/381,PAULA CANDIDO,M,1805-04-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/468,PEREIRA JORGE,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/593,PIMENTA DE MAGALHÃES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/416,PINTO PACA,M,1809-09-18,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/665,PRATES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/477,RIBEIRO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/443,ROCHA,M,1812-11-08,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/485,SANTOS E ALMEIDA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/314,SEARA,M,1802-01-02,
https://dadosabertos.camara.leg.br/api/v2/deputados/571,SILVA GUIMARÃES,M,1814-06-29,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/604,SILVEIRA DA MOTA,M,1807-02-15,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/677,SIQUEIRA QUEIROZ,M,,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/656,SOUSA MENDES,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/386,SOUZA FRANCO,M,1805-06-28,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/503,SOUZA RAMOS,M,1812-09-28,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/670,TEIXEIRA DE MACEDO,M,1813-12-23,
https://dadosabertos.camara.leg.br/api/v2/deputados/589,TEIXEIRA DE SOUZA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/628,TEÓFILO,M,1816-03-17,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/521,TITARA,M,,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/667,TRAVASSOS,M,1812-07-08,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/338,VIANA,M,1803-01-15,
https://dadosabertos.camara.leg.br/api/v2/deputados/590,VIEIRA DE MATOS,M,1809-08-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/419,WANDERLEY,M,1815-10-23,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/347,AFONSO DE ALBUQUERQUE,M,,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/472,ALMEIDA COUTO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/582,ALVES DE MENDONÇA,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/581,ALVES RIBEIRO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/574,ANTONIO DO PAÇO,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/595,AZAMBUJA,M,,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/575,BARROS VASCONCELOS,M,,
https://dadosabertos.camara.leg.br/api/v2/deputados/562,BISPO DO PARÁ,M,1805-01-23,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/552,CALVET,M,1808-03-19,
https://dadosabertos.camara.leg.br/api/v2/deputados/615,CARLOS WANDERLEY,M,1811-07-25,RN
